Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 16:50:11,2018-06-26 16:52:10,1m - 59.205s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 16:50:12,2018-06-26 16:50:55,43.729s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 16:50:12,2018-06-26 16:50:17,5.265s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 16:50:17,2018-06-26 16:50:19,2.156s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 16:50:19,2018-06-26 16:50:40,20.105s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 16:50:40,2018-06-26 16:50:41,1.085s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 16:50:41,2018-06-26 16:50:43,2.141s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 16:50:43,2018-06-26 16:50:47,4.204s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 16:50:47,2018-06-26 16:50:51,4.123s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 16:50:51,2018-06-26 16:50:53,2.100s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 16:50:53,2018-06-26 16:50:55,2.053s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 16:50:55,2018-06-26 16:52:08,1m - 13.230s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.003s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.001s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.001s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.002s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:56,0.000s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 16:50:56,2018-06-26 16:50:59,3.024s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 16:50:59,2018-06-26 16:51:22,23.487s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 16:51:22,2018-06-26 16:51:24,2.191s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 16:51:24,2018-06-26 16:51:27,2.125s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:27,2018-06-26 16:51:32,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 16:51:32,2018-06-26 16:51:33,1.023s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 16:51:33,2018-06-26 16:51:35,2.280s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:35,2018-06-26 16:51:40,5.004s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 16:51:40,2018-06-26 16:51:41,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 16:51:41,2018-06-26 16:51:43,2.081s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:43,2018-06-26 16:51:48,5.001s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 16:51:48,2018-06-26 16:51:49,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 16:51:49,2018-06-26 16:51:51,2.068s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:51,2018-06-26 16:51:56,5.002s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 16:51:56,2018-06-26 16:51:56,0.000s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:56,2018-06-26 16:51:56,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 16:51:56,2018-06-26 16:51:58,2.071s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 16:51:58,2018-06-26 16:52:03,5.002s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 16:52:03,2018-06-26 16:52:05,2.045s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 16:52:05,2018-06-26 16:52:05,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 16:52:05,2018-06-26 16:52:08,3.335s,FAILED
