Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.99,,2018-06-29 08:46:20,2018-06-29 08:48:19,1m - 58.860s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.99,,2018-06-29 08:46:21,2018-06-29 08:47:19,58.596s,FAILED
openBrowser,Chrome 67.0.3396.99,Buka browser,2018-06-29 08:46:21,2018-06-29 08:46:27,5.375s,PASSED
maximizeWindow,Chrome 67.0.3396.99,Maximize window,2018-06-29 08:46:27,2018-06-29 08:46:29,2.155s,PASSED
navigateToUrl,Chrome 67.0.3396.99,Akses Url,2018-06-29 08:46:29,2018-06-29 08:46:55,25.701s,PASSED
waitForPageLoad,Chrome 67.0.3396.99,,2018-06-29 08:46:55,2018-06-29 08:46:56,1.096s,PASSED
click,Chrome 67.0.3396.99,Klik menu 'Masuk',2018-06-29 08:46:56,2018-06-29 08:46:58,2.127s,PASSED
setText,Chrome 67.0.3396.99,Input email\r\n,2018-06-29 08:46:58,2018-06-29 08:47:02,4.217s,PASSED
setText,Chrome 67.0.3396.99,Input password,2018-06-29 08:47:02,2018-06-29 08:47:06,4.163s,PASSED
click,Chrome 67.0.3396.99,Klik tombol 'Masuk',2018-06-29 08:47:06,2018-06-29 08:47:08,2.100s,PASSED
verifyElementVisible,Chrome 67.0.3396.99,"Verifikasi popup \""Success\"" Visible",2018-06-29 08:47:08,2018-06-29 08:47:19,11.124s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.99,,2018-06-29 08:47:19,2018-06-29 08:48:17,58.025s,FAILED
openBrowser,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.004s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
setText,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
setText,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:20,0.001s,NOT_RUN
delay,Chrome 67.0.3396.99,,2018-06-29 08:47:20,2018-06-29 08:47:23,3.023s,PASSED
refresh,Chrome 67.0.3396.99,,2018-06-29 08:47:23,2018-06-29 08:47:31,7.748s,PASSED
click,Chrome 67.0.3396.99,,2018-06-29 08:47:31,2018-06-29 08:47:33,2.163s,PASSED
click,Chrome 67.0.3396.99,,2018-06-29 08:47:33,2018-06-29 08:47:35,2.140s,PASSED
delay,Chrome 67.0.3396.99,,2018-06-29 08:47:35,2018-06-29 08:47:40,5.003s,PASSED
scrollToPosition,Chrome 67.0.3396.99,,2018-06-29 08:47:40,2018-06-29 08:47:41,1.041s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.99,,2018-06-29 08:47:41,2018-06-29 08:47:44,2.924s,PASSED
delay,Chrome 67.0.3396.99,,2018-06-29 08:47:44,2018-06-29 08:47:49,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.99,,2018-06-29 08:47:49,2018-06-29 08:47:50,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.99,,2018-06-29 08:47:50,2018-06-29 08:47:52,2.074s,PASSED
delay,Chrome 67.0.3396.99,,2018-06-29 08:47:52,2018-06-29 08:47:57,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.99,,2018-06-29 08:47:57,2018-06-29 08:47:58,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.99,,2018-06-29 08:47:58,2018-06-29 08:48:00,2.070s,PASSED
delay,Chrome 67.0.3396.99,,2018-06-29 08:48:00,2018-06-29 08:48:05,5.000s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.99,,2018-06-29 08:48:05,2018-06-29 08:48:05,0.000s,NOT_RUN
delay,Chrome 67.0.3396.99,,2018-06-29 08:48:05,2018-06-29 08:48:05,0.000s,NOT_RUN
click,Chrome 67.0.3396.99,,2018-06-29 08:48:05,2018-06-29 08:48:07,2.069s,PASSED
delay,Chrome 67.0.3396.99,,2018-06-29 08:48:07,2018-06-29 08:48:12,5.001s,PASSED
scrollToElement,Chrome 67.0.3396.99,,2018-06-29 08:48:12,2018-06-29 08:48:14,2.044s,PASSED
click,Chrome 67.0.3396.99,,2018-06-29 08:48:14,2018-06-29 08:48:14,0.001s,NOT_RUN
setText,Chrome 67.0.3396.99,,2018-06-29 08:48:14,2018-06-29 08:48:17,3.308s,FAILED
