Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Add New Car and approve By Owner,,,2018-11-16 13:59:25,2018-11-16 14:04:13,4m - 47.920s,PASSED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2018-11-16 13:59:26,2018-11-16 14:00:45,1m - 19.280s,PASSED
startApplication,,Open apps on phone,2018-11-16 13:59:27,2018-11-16 14:00:18,51.375s,PASSED
tap,,Tap button next,2018-11-16 14:00:18,2018-11-16 14:00:23,4.700s,PASSED
Statement - For (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2018-11-16 14:00:23,2018-11-16 14:00:26,2.827s,PASSED
tap,,Tap button skip,2018-11-16 14:00:26,2018-11-16 14:00:28,2.204s,PASSED
tap,,Tap button login,2018-11-16 14:00:28,2018-11-16 14:00:30,1.720s,PASSED
setText,,Input email user,2018-11-16 14:00:30,2018-11-16 14:00:31,1.274s,PASSED
tap,,Tap button next,2018-11-16 14:00:31,2018-11-16 14:00:34,2.935s,PASSED
setText,,Input password user,2018-11-16 14:00:34,2018-11-16 14:00:35,1.208s,PASSED
delay,,,2018-11-16 14:00:35,2018-11-16 14:00:36,1.058s,PASSED
hideKeyboard,,Hide keyboard on phone,2018-11-16 14:00:36,2018-11-16 14:00:38,2.155s,PASSED
tap,,Submit form dan redirect ke homepage,2018-11-16 14:00:38,2018-11-16 14:00:40,1.655s,PASSED
delay,,,2018-11-16 14:00:40,2018-11-16 14:00:45,5.003s,PASSED
,,,,,,
Test Cases/Mobile/Android/Product/SC99 Regression/TC01 Add Car - My Car,,,2018-11-16 14:00:45,2018-11-16 14:04:09,3m - 24.199s,PASSED
callTestCase,,,2018-11-16 14:00:46,2018-11-16 14:00:46,0.005s,NOT_RUN
tap,,Switch to customer mode,2018-11-16 14:00:46,2018-11-16 14:00:46,0.003s,NOT_RUN
tap,,Switch to owner mode,2018-11-16 14:00:46,2018-11-16 14:00:46,0.001s,NOT_RUN
tap,,Tap tab my cars,2018-11-16 14:00:46,2018-11-16 14:00:49,3.313s,PASSED
tap,,Tap add new car,2018-11-16 14:00:49,2018-11-16 14:00:51,1.795s,PASSED
tap,,Tap dropdown car brand,2018-11-16 14:00:51,2018-11-16 14:00:53,1.557s,PASSED
tap,,Select brand,2018-11-16 14:00:53,2018-11-16 14:00:53,0.002s,NOT_RUN
delay,,Delay untuk select brand,2018-11-16 14:00:53,2018-11-16 14:00:58,5.002s,PASSED
tap,,Tap dropdown car model,2018-11-16 14:00:58,2018-11-16 14:00:59,1.442s,PASSED
tap,,Select model,2018-11-16 14:00:59,2018-11-16 14:00:59,0.001s,NOT_RUN
delay,,Delay untuk select model,2018-11-16 14:00:59,2018-11-16 14:01:04,5.003s,PASSED
tap,,Tap dropdown model years,2018-11-16 14:01:04,2018-11-16 14:01:06,1.529s,PASSED
tap,,Select years,2018-11-16 14:01:06,2018-11-16 14:01:06,0.001s,NOT_RUN
delay,,Delay untuk select model years,2018-11-16 14:01:06,2018-11-16 14:01:11,5.003s,PASSED
tap,,Tap button next untuk ke form selanjutnya,2018-11-16 14:01:11,2018-11-16 14:01:12,1.546s,PASSED
setText,,Input plate number,2018-11-16 14:01:12,2018-11-16 14:01:14,1.743s,PASSED
tap,,Tap button next untuk ke form selanjutnya,2018-11-16 14:01:14,2018-11-16 14:01:16,2.011s,PASSED
Statement - For (def index : (1..2)),,Looping total seats,2018-11-16 14:01:16,2018-11-16 14:01:18,2.077s,PASSED
tap,,Select transmision,2018-11-16 14:01:18,2018-11-16 14:01:19,1.046s,PASSED
