Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 14:43:33,2018-06-26 14:44:20,46.880s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 14:43:33,2018-06-26 14:44:04,31.134s,FAILED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 14:43:34,2018-06-26 14:43:39,5.267s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 14:43:39,2018-06-26 14:43:41,2.164s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 14:43:41,2018-06-26 14:43:42,1.257s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:43:42,2018-06-26 14:43:44,1.128s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 14:43:44,2018-06-26 14:44:04,20.721s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 14:44:04,2018-06-26 14:44:18,13.741s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:05,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 14:44:05,2018-06-26 14:44:08,3.035s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 14:44:08,2018-06-26 14:44:18,10.038s,FAILED
