Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 10:48:28,2018-06-26 10:50:31,2m - 2.217s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 10:48:29,2018-06-26 10:49:54,1m - 25.078s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 10:48:29,2018-06-26 10:48:35,5.336s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 10:48:35,2018-06-26 10:48:37,2.161s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 10:48:37,2018-06-26 10:49:37,59.825s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 10:49:37,2018-06-26 10:49:38,1.090s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 10:49:38,2018-06-26 10:49:40,2.127s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 10:49:40,2018-06-26 10:49:44,4.209s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 10:49:44,2018-06-26 10:49:48,4.128s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 10:49:48,2018-06-26 10:49:50,2.088s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 10:49:50,2018-06-26 10:49:54,3.579s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:50:29,34.950s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:54,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 10:49:54,2018-06-26 10:49:57,3.049s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 10:49:57,2018-06-26 10:49:57,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 10:49:57,2018-06-26 10:50:29,31.544s,FAILED
