Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 14:40:53,2018-06-26 14:42:51,1m - 57.870s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 14:40:54,2018-06-26 14:41:49,55.907s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 14:40:54,2018-06-26 14:41:00,5.526s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 14:41:00,2018-06-26 14:41:02,2.164s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 14:41:02,2018-06-26 14:41:33,31.421s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:41:33,2018-06-26 14:41:35,1.389s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 14:41:35,2018-06-26 14:41:37,2.163s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 14:41:37,2018-06-26 14:41:41,4.342s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 14:41:41,2018-06-26 14:41:45,4.135s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 14:41:45,2018-06-26 14:41:47,2.117s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 14:41:47,2018-06-26 14:41:49,2.063s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 14:41:49,2018-06-26 14:42:49,59.557s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.004s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.001s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.002s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:50,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 14:41:50,2018-06-26 14:41:53,3.328s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 14:41:53,2018-06-26 14:42:10,16.689s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:42:10,2018-06-26 14:42:12,2.177s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:42:12,2018-06-26 14:42:14,2.136s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:14,2018-06-26 14:42:17,3.001s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:42:17,2018-06-26 14:42:18,1.023s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:42:18,2018-06-26 14:42:21,2.842s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:21,2018-06-26 14:42:24,3.004s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:42:24,2018-06-26 14:42:25,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:42:25,2018-06-26 14:42:27,2.088s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:27,2018-06-26 14:42:30,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:42:30,2018-06-26 14:42:31,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:42:31,2018-06-26 14:42:33,2.081s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:33,2018-06-26 14:42:36,3.001s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:36,2018-06-26 14:42:36,0.000s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:42:36,2018-06-26 14:42:38,2.075s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:42:38,2018-06-26 14:42:43,5.000s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 14:42:43,2018-06-26 14:42:45,2.057s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:42:45,2018-06-26 14:42:45,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:42:45,2018-06-26 14:42:49,3.572s,FAILED
