Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 15:07:31,2018-06-26 15:08:22,50.978s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 15:07:31,2018-06-26 15:08:13,41.881s,FAILED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 15:07:32,2018-06-26 15:07:37,5.168s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 15:07:37,2018-06-26 15:07:39,2.160s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 15:07:39,2018-06-26 15:07:40,1.246s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:07:40,2018-06-26 15:07:41,1.120s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 15:07:41,2018-06-26 15:08:13,31.679s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 15:08:13,2018-06-26 15:08:20,7.095s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.003s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.002s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.002s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.003s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:14,0.006s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:08:14,2018-06-26 15:08:17,3.032s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 15:08:17,2018-06-26 15:08:18,1.331s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:08:18,2018-06-26 15:08:20,2.031s,FAILED
