Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 10:31:27,2018-06-26 10:33:36,2m - 9.429s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 10:31:27,2018-06-26 10:33:25,1m - 57.131s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 10:31:28,2018-06-26 10:31:33,5.226s,PASSED
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 10:31:33,2018-06-26 10:31:35,2.146s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 10:31:35,2018-06-26 10:32:05,29.693s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:32:05,2018-06-26 10:32:07,2.139s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 10:32:07,2018-06-26 10:32:11,4.244s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 10:32:11,2018-06-26 10:32:16,4.143s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:32:16,2018-06-26 10:32:18,2.095s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:32:18,2018-06-26 10:32:21,3.029s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 10:32:21,2018-06-26 10:32:44,23.091s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:32:44,2018-06-26 10:32:46,2.156s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:32:46,2018-06-26 10:32:48,2.131s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:32:48,2018-06-26 10:32:51,3.003s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 10:32:51,2018-06-26 10:32:53,2.280s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:32:53,2018-06-26 10:32:56,3.026s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 10:32:56,2018-06-26 10:33:25,28.167s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC02 Validasi Rental Name/TC01 Kosongkan nama rental,Chrome 67.0.3396.87,,2018-06-26 10:33:25,2018-06-26 10:33:35,10.286s,FAILED
setText,Chrome 67.0.3396.87,,2018-06-26 10:33:25,2018-06-26 10:33:35,10.030s,FAILED
