Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Register dan Login,,,2018-11-08 15:41:12,2018-11-08 15:42:36,1m - 23.355s,PASSED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC07 Login with facebook,,,2018-11-08 15:41:13,2018-11-08 15:42:36,1m - 22.369s,PASSED
startApplication,,Open apps on phone,2018-11-08 15:41:14,2018-11-08 15:42:06,51.325s,PASSED
tap,,Tap button next,2018-11-08 15:42:06,2018-11-08 15:42:10,4.744s,PASSED
Statement - For (def index : (1..2)),,Tap button arrow next untuk baca tutorial,2018-11-08 15:42:10,2018-11-08 15:42:13,2.711s,PASSED
tap,,Tap button skip,2018-11-08 15:42:13,2018-11-08 15:42:15,2.255s,PASSED
tap,,Tap button continue with facebook,2018-11-08 15:42:15,2018-11-08 15:42:17,2.050s,PASSED
setText,,Input email facebook,2018-11-08 15:42:17,2018-11-08 15:42:21,3.303s,PASSED
setText,,Input password facebook,2018-11-08 15:42:21,2018-11-08 15:42:22,1.185s,PASSED
tap,,Tap button masuk facebook,2018-11-08 15:42:22,2018-11-08 15:42:24,1.703s,PASSED
tap,,Tap button continue facebook dan redirect ke homepage,2018-11-08 15:42:24,2018-11-08 15:42:29,4.989s,PASSED
delay,,,2018-11-08 15:42:29,2018-11-08 15:42:34,5.082s,PASSED
closeApplication,,,2018-11-08 15:42:34,2018-11-08 15:42:36,1.873s,PASSED
