Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 15:44:33,2018-06-26 15:47:36,3m - 3.460s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 15:44:33,2018-06-26 15:46:25,1m - 51.455s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 15:44:34,2018-06-26 15:44:39,5.305s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 15:44:39,2018-06-26 15:44:41,2.148s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 15:44:41,2018-06-26 15:46:09,1m - 27.679s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:46:09,2018-06-26 15:46:10,1.095s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 15:46:10,2018-06-26 15:46:12,2.145s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 15:46:12,2018-06-26 15:46:16,4.226s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 15:46:16,2018-06-26 15:46:21,4.173s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 15:46:21,2018-06-26 15:46:23,2.097s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 15:46:23,2018-06-26 15:46:25,2.089s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:47:35,1m - 9.727s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.001s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:25,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:46:25,2018-06-26 15:46:28,3.028s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 15:46:28,2018-06-26 15:46:50,21.954s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:46:50,2018-06-26 15:46:52,2.182s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:46:52,2018-06-26 15:46:55,2.149s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:46:55,2018-06-26 15:46:58,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:46:58,2018-06-26 15:46:59,1.028s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:46:59,2018-06-26 15:47:01,2.292s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:47:01,2018-06-26 15:47:06,5.001s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:47:06,2018-06-26 15:47:07,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:47:07,2018-06-26 15:47:09,2.075s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:47:09,2018-06-26 15:47:14,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:47:14,2018-06-26 15:47:15,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:47:15,2018-06-26 15:47:17,2.067s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:47:17,2018-06-26 15:47:22,5.002s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:47:22,2018-06-26 15:47:22,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:47:22,2018-06-26 15:47:22,0.000s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:47:22,2018-06-26 15:47:24,2.077s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:47:24,2018-06-26 15:47:29,5.001s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 15:47:29,2018-06-26 15:47:31,2.040s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:47:31,2018-06-26 15:47:31,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:47:31,2018-06-26 15:47:35,3.340s,FAILED
