Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 66.0.3359.181,,2018-06-06 17:08:28,2018-06-06 17:09:19,51.598s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 66.0.3359.181,,2018-06-06 17:08:29,2018-06-06 17:09:17,48.372s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-06 17:08:29,2018-06-06 17:08:34,4.819s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-06 17:08:34,2018-06-06 17:08:36,1.198s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-06 17:08:36,2018-06-06 17:08:54,18.352s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:08:54,2018-06-06 17:08:54,0.445s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-06 17:08:54,2018-06-06 17:08:55,0.594s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-06 17:08:55,2018-06-06 17:08:55,0.354s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:08:55,2018-06-06 17:08:55,0.195s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:08:55,2018-06-06 17:08:59,3.051s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:08:59,2018-06-06 17:08:59,0.920s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:08:59,2018-06-06 17:09:00,0.389s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:09:00,2018-06-06 17:09:03,3.005s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:09:03,2018-06-06 17:09:03,0.595s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:09:03,2018-06-06 17:09:06,3.004s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:09:06,2018-06-06 17:09:07,0.187s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:09:07,2018-06-06 17:09:12,5.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:09:12,2018-06-06 17:09:12,0.210s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:09:12,2018-06-06 17:09:17,5.002s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:09:17,2018-06-06 17:09:17,0.175s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC02 Validasi Rental Name/TC01 Kosongkan nama rental,Chrome 66.0.3359.181,,2018-06-06 17:09:17,2018-06-06 17:09:18,1.120s,FAILED
setText,Chrome 66.0.3359.181,,2018-06-06 17:09:17,2018-06-06 17:09:18,0.683s,FAILED
