Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 11:00:48,2018-06-26 11:02:44,1m - 55.445s,PASSED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 11:00:49,2018-06-26 11:01:38,49.078s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 11:00:49,2018-06-26 11:00:54,5.191s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 11:00:54,2018-06-26 11:00:56,2.156s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 11:00:56,2018-06-26 11:01:22,25.578s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 11:01:22,2018-06-26 11:01:23,1.078s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 11:01:23,2018-06-26 11:01:25,2.131s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 11:01:25,2018-06-26 11:01:29,4.206s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 11:01:29,2018-06-26 11:01:34,4.122s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 11:01:34,2018-06-26 11:01:36,2.091s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 11:01:36,2018-06-26 11:01:38,2.058s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:02:42,1m - 4.179s,PASSED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.003s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:38,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 11:01:38,2018-06-26 11:01:41,3.035s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 11:01:41,2018-06-26 11:02:08,26.980s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 11:02:08,2018-06-26 11:02:10,2.148s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 11:02:10,2018-06-26 11:02:12,2.127s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:02:12,2018-06-26 11:02:15,3.002s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:02:15,2018-06-26 11:02:18,2.288s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:02:18,2018-06-26 11:02:21,3.003s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:02:21,2018-06-26 11:02:23,2.089s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:02:23,2018-06-26 11:02:28,5.001s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:02:28,2018-06-26 11:02:30,2.079s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:02:30,2018-06-26 11:02:40,10.008s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 11:02:40,2018-06-26 11:02:42,2.080s,PASSED
