Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Test Cases/Mobile/Android/Payment/SC99 Regression/TC05 Credit card payment,,,2018-11-14 09:43:08,2018-11-14 09:43:44,35.375s,PASSED
callTestCase,,,2018-11-14 09:43:09,2018-11-14 09:43:09,0.002s,NOT_RUN
tap,,Pilih metode pembayaran credit card,2018-11-14 09:43:09,2018-11-14 09:43:11,1.317s,PASSED
delay,,Scroll to field identitas credit card,2018-11-14 09:43:11,2018-11-14 09:43:16,5.003s,PASSED
tap,,Credit card number,2018-11-14 09:43:16,2018-11-14 09:43:18,2.826s,PASSED
setText,,Input card number,2018-11-14 09:43:18,2018-11-14 09:43:19,0.768s,PASSED
tap,,Full name credit card,2018-11-14 09:43:19,2018-11-14 09:43:22,2.966s,PASSED
setText,,Input full name,2018-11-14 09:43:22,2018-11-14 09:43:23,0.786s,PASSED
tap,,Month credit card,2018-11-14 09:43:23,2018-11-14 09:43:25,1.712s,PASSED
setText,,Input month,2018-11-14 09:43:25,2018-11-14 09:43:26,1.229s,PASSED
tap,,Year credit card,2018-11-14 09:43:26,2018-11-14 09:43:27,1.565s,PASSED
setText,,Input year,2018-11-14 09:43:27,2018-11-14 09:43:28,0.749s,PASSED
tap,,Cvc credit card,2018-11-14 09:43:28,2018-11-14 09:43:30,1.967s,PASSED
setText,,Input cvc,2018-11-14 09:43:30,2018-11-14 09:43:31,0.809s,PASSED
tap,,Email credit card,2018-11-14 09:43:31,2018-11-14 09:43:33,1.641s,PASSED
setText,,Input email pemilik credit card,2018-11-14 09:43:33,2018-11-14 09:43:33,0.761s,PASSED
tap,,Tap checkbox simpan data kartu kredit anda (terenkripsi),2018-11-14 09:43:33,2018-11-14 09:43:35,1.542s,PASSED
tap,,Melakukan pembayaran by credit card,2018-11-14 09:43:35,2018-11-14 09:43:37,1.703s,PASSED
delay,,,2018-11-14 09:43:37,2018-11-14 09:43:42,5.002s,PASSED
closeApplication,,,2018-11-14 09:43:42,2018-11-14 09:43:44,2.031s,PASSED
