Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 11:51:48,2018-06-26 11:53:43,1m - 54.345s,PASSED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 11:51:49,2018-06-26 11:52:45,56.825s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 11:51:49,2018-06-26 11:51:54,5.209s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 11:51:54,2018-06-26 11:51:57,2.139s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 11:51:57,2018-06-26 11:52:30,33.189s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 11:52:30,2018-06-26 11:52:31,1.089s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 11:52:31,2018-06-26 11:52:33,2.130s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 11:52:33,2018-06-26 11:52:37,4.216s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 11:52:37,2018-06-26 11:52:41,4.149s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 11:52:41,2018-06-26 11:52:43,2.083s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 11:52:43,2018-06-26 11:52:45,2.073s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:53:41,55.300s,PASSED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.004s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:46,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 11:52:46,2018-06-26 11:52:49,3.028s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 11:52:49,2018-06-26 11:53:07,18.004s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 11:53:07,2018-06-26 11:53:09,2.158s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 11:53:09,2018-06-26 11:53:11,2.114s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:11,2018-06-26 11:53:14,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 11:53:14,2018-06-26 11:53:15,1.025s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:53:15,2018-06-26 11:53:18,2.308s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:18,2018-06-26 11:53:21,3.008s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 11:53:21,2018-06-26 11:53:22,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:53:22,2018-06-26 11:53:24,2.071s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:24,2018-06-26 11:53:27,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 11:53:27,2018-06-26 11:53:28,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 11:53:28,2018-06-26 11:53:30,2.069s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:30,2018-06-26 11:53:33,3.003s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:33,2018-06-26 11:53:33,0.000s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 11:53:33,2018-06-26 11:53:35,2.072s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 11:53:35,2018-06-26 11:53:40,5.001s,PASSED
verifyElementPresent,Chrome 67.0.3396.87,,2018-06-26 11:53:40,2018-06-26 11:53:41,1.040s,PASSED
