Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Rent Car By Category,,,2018-06-25 16:48:11,2018-06-25 16:52:01,3m - 49.864s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login biasa with email,,,2018-06-25 16:48:12,2018-06-25 16:51:02,2m - 50.144s,PASSED
startApplication,,Buka browser,2018-06-25 16:48:13,2018-06-25 16:50:08,1m - 54.561s,PASSED
tap,,Pilih bahasa indonesia,2018-06-25 16:50:08,2018-06-25 16:50:11,3.457s,PASSED
tap,,Tap arrow next,2018-06-25 16:50:11,2018-06-25 16:50:13,1.459s,PASSED
tap,,"Tap tombol \""Lewati\""",2018-06-25 16:50:13,2018-06-25 16:50:16,3.060s,PASSED
tap,,"Tap tombol \""Login\""",2018-06-25 16:50:16,2018-06-25 16:50:17,1.753s,PASSED
setText,,Masukkan email,2018-06-25 16:50:17,2018-06-25 16:50:33,15.489s,PASSED
tap,,"Tap tombol \""Next\""",2018-06-25 16:50:33,2018-06-25 16:50:34,1.188s,PASSED
tap,,Tap field password,2018-06-25 16:50:34,2018-06-25 16:50:41,6.795s,PASSED
setText,,Masukkan password,2018-06-25 16:50:41,2018-06-25 16:50:56,14.631s,PASSED
tap,,"Tap tombol \""Mulai Movic\""",2018-06-25 16:50:56,2018-06-25 16:50:57,1.400s,PASSED
verifyElementVisible,,Verifikasi image sesudah login,2018-06-25 16:50:57,2018-06-25 16:51:02,5.460s,PASSED
closeApplication,,,2018-06-25 16:51:02,2018-06-25 16:51:02,0.003s,NOT_RUN
,,,,,,
Test Cases/Mobile/Android/Owner/SC99 Regression/TC02 Rent New Car by Category,,,2018-06-25 16:51:02,2018-06-25 16:51:55,52.764s,FAILED
startApplication,,,2018-06-25 16:51:03,2018-06-25 16:51:03,0.000s,NOT_RUN
scrollToText,,,2018-06-25 16:51:03,2018-06-25 16:51:08,4.911s,PASSED
tap,,,2018-06-25 16:51:08,2018-06-25 16:51:09,0.879s,PASSED
tap,,,2018-06-25 16:51:09,2018-06-25 16:51:14,5.501s,PASSED
tap,,,2018-06-25 16:51:14,2018-06-25 16:51:14,0.005s,NOT_RUN
tap,,,2018-06-25 16:51:14,2018-06-25 16:51:19,4.798s,PASSED
tap,,,2018-06-25 16:51:19,2018-06-25 16:51:21,2.142s,PASSED
tap,,,2018-06-25 16:51:21,2018-06-25 16:51:55,33.992s,FAILED
