Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 15:15:06,2018-06-26 15:16:55,1m - 48.915s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 15:15:07,2018-06-26 15:15:51,44.758s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 15:15:07,2018-06-26 15:15:13,5.289s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 15:15:13,2018-06-26 15:15:15,2.151s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 15:15:15,2018-06-26 15:15:36,21.072s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:15:36,2018-06-26 15:15:37,1.104s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 15:15:37,2018-06-26 15:15:39,2.127s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 15:15:39,2018-06-26 15:15:43,4.199s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 15:15:43,2018-06-26 15:15:47,4.127s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 15:15:47,2018-06-26 15:15:49,2.075s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 15:15:49,2018-06-26 15:15:51,2.068s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 15:15:51,2018-06-26 15:16:53,1m - 1.883s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.001s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.005s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.002s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:52,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:15:52,2018-06-26 15:15:55,3.031s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 15:15:55,2018-06-26 15:16:25,30.358s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:16:25,2018-06-26 15:16:27,2.142s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:16:27,2018-06-26 15:16:30,2.125s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:16:30,2018-06-26 15:16:33,3.003s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:16:33,2018-06-26 15:16:34,1.027s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:16:34,2018-06-26 15:16:36,2.257s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:16:36,2018-06-26 15:16:41,5.003s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:16:41,2018-06-26 15:16:42,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:16:42,2018-06-26 15:16:44,2.073s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:16:44,2018-06-26 15:16:49,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:16:49,2018-06-26 15:16:50,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:16:50,2018-06-26 15:16:52,2.068s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:16:52,2018-06-26 15:16:52,0.000s,NOT_RUN
waitForImagePresent,Chrome 67.0.3396.87,,2018-06-26 15:16:52,2018-06-26 15:16:53,1.324s,FAILED
