Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Rent Car By Category,,,2018-06-25 17:17:09,2018-06-25 17:20:10,3m - 1.026s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login biasa with email,,,2018-06-25 17:17:10,2018-06-25 17:19:12,2m - 2.118s,PASSED
startApplication,,Buka browser,2018-06-25 17:17:11,2018-06-25 17:18:23,1m - 12.065s,PASSED
tap,,Pilih bahasa indonesia,2018-06-25 17:18:23,2018-06-25 17:18:26,3.044s,PASSED
tap,,Tap arrow next,2018-06-25 17:18:26,2018-06-25 17:18:27,1.351s,PASSED
tap,,"Tap tombol \""Lewati\""",2018-06-25 17:18:27,2018-06-25 17:18:29,2.131s,PASSED
tap,,"Tap tombol \""Login\""",2018-06-25 17:18:29,2018-06-25 17:18:31,1.603s,PASSED
setText,,Masukkan email,2018-06-25 17:18:31,2018-06-25 17:18:43,12.777s,PASSED
tap,,"Tap tombol \""Next\""",2018-06-25 17:18:43,2018-06-25 17:18:45,1.140s,PASSED
tap,,Tap field password,2018-06-25 17:18:45,2018-06-25 17:18:51,6.266s,PASSED
setText,,Masukkan password,2018-06-25 17:18:51,2018-06-25 17:19:05,13.930s,PASSED
tap,,"Tap tombol \""Mulai Movic\""",2018-06-25 17:19:05,2018-06-25 17:19:06,1.265s,PASSED
verifyElementVisible,,Verifikasi image sesudah login,2018-06-25 17:19:06,2018-06-25 17:19:12,5.605s,PASSED
closeApplication,,,2018-06-25 17:19:12,2018-06-25 17:19:12,0.004s,NOT_RUN
,,,,,,
Test Cases/Mobile/Android/Owner/SC99 Regression/TC02 Rent New Car by Category,,,2018-06-25 17:19:12,2018-06-25 17:20:04,52.001s,FAILED
startApplication,,,2018-06-25 17:19:12,2018-06-25 17:19:12,0.000s,NOT_RUN
scrollToText,,,2018-06-25 17:19:12,2018-06-25 17:19:17,4.928s,PASSED
tap,,,2018-06-25 17:19:17,2018-06-25 17:19:18,1.046s,PASSED
tap,,,2018-06-25 17:19:18,2018-06-25 17:19:22,3.790s,PASSED
tap,,,2018-06-25 17:19:22,2018-06-25 17:19:22,0.000s,NOT_RUN
tap,,,2018-06-25 17:19:22,2018-06-25 17:19:27,4.626s,PASSED
tap,,,2018-06-25 17:19:27,2018-06-25 17:19:28,1.186s,PASSED
tap,,,2018-06-25 17:19:28,2018-06-25 17:19:30,1.885s,PASSED
tap,,,2018-06-25 17:19:30,2018-06-25 17:20:04,33.952s,FAILED
