Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 15:35:39,2018-06-26 15:37:43,2m - 4.043s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 15:35:40,2018-06-26 15:36:34,54.630s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 15:35:40,2018-06-26 15:35:45,5.355s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 15:35:45,2018-06-26 15:35:48,2.153s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 15:35:48,2018-06-26 15:36:18,30.798s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:36:18,2018-06-26 15:36:20,1.092s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 15:36:20,2018-06-26 15:36:22,2.122s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 15:36:22,2018-06-26 15:36:26,4.241s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 15:36:26,2018-06-26 15:36:30,4.127s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 15:36:30,2018-06-26 15:36:32,2.095s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 15:36:32,2018-06-26 15:36:34,2.066s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 15:36:34,2018-06-26 15:37:41,1m - 7.135s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.002s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.005s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.002s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:35,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:36:35,2018-06-26 15:36:38,3.027s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 15:36:38,2018-06-26 15:36:57,19.464s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:36:57,2018-06-26 15:36:59,2.141s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:36:59,2018-06-26 15:37:01,2.128s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:01,2018-06-26 15:37:04,3.001s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:37:04,2018-06-26 15:37:05,1.030s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:37:05,2018-06-26 15:37:08,2.268s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:08,2018-06-26 15:37:13,5.003s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:37:13,2018-06-26 15:37:14,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:37:14,2018-06-26 15:37:16,2.082s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:16,2018-06-26 15:37:21,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:37:21,2018-06-26 15:37:22,1.009s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:37:22,2018-06-26 15:37:24,2.069s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:24,2018-06-26 15:37:29,5.001s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:37:29,2018-06-26 15:37:29,0.000s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:29,2018-06-26 15:37:29,0.000s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:37:29,2018-06-26 15:37:31,2.073s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:37:31,2018-06-26 15:37:36,5.001s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 15:37:36,2018-06-26 15:37:38,2.042s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:37:38,2018-06-26 15:37:38,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:37:38,2018-06-26 15:37:41,3.342s,FAILED
