Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Reservation From Click Show More Section Available Near Me,,,2019-02-15 14:37:29,2019-02-15 14:40:41,3m - 11.570s,FAILED
,,,,,,
Test Cases/Mobile/Android/User/SC99 Regression/TC04 Login with email,,,2019-02-15 14:37:30,2019-02-15 14:39:35,2m - 5.046s,FAILED
"startApplication(""C:\Users\WGS-LAP151\Downloads\Movic_1.2.0_2019-02-04-stable-debug.apk"", false)",,Open apps on phone,2019-02-15 14:37:31,2019-02-15 14:39:35,2m - 3.788s,FAILED
,,,,,,
Test Cases/Mobile/Android/Homepage/SC99 Regression/TC07 Show more car available near me,,,2019-02-15 14:39:35,2019-02-15 14:40:37,1m - 1.875s,FAILED
"callTestCase(findTestCase(""Mobile/Android/User/SC99 Regression/TC04 Login with email""), [:], STOP_ON_FAILURE)",,Call test case login,2019-02-15 14:39:36,2019-02-15 14:40:37,1m - 1.224s,FAILED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars,,,2019-02-15 14:40:37,2019-02-15 14:40:38,0.877s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Homepage/SC99 Regression/TC01 Search car use search bar rental city atau region""), [:], STOP_ON_FAILURE)",,Call test case search car use search bar renal city atau region,2019-02-15 14:40:38,2019-02-15 14:40:38,0.006s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.support.v4.view.ViewPager0""), 0)",,Select car yang ada di list of cars,2019-02-15 14:40:38,2019-02-15 14:40:38,0.007s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.Button0 - Check Packages""), 0)",,Check packages,2019-02-15 14:40:38,2019-02-15 14:40:38,0.219s,FAILED
,,,,,,
Test Cases/Mobile/Android/Booking/SC99 Regression/TC09 Rules,,,2019-02-15 14:40:38,2019-02-15 14:40:39,0.487s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC15 Select car from list cars""), [:], STOP_ON_FAILURE)",,Call test case select car from list cars,2019-02-15 14:40:39,2019-02-15 14:40:39,0.002s,NOT_RUN
"tap(findTestObject(""Mobile/OR Booking/android.widget.TextView - CANCELLATION POLICY""), 0)",,Menampilkan informasi yang ada di tab cancellation policy,2019-02-15 14:40:39,2019-02-15 14:40:39,0.025s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment,,,2019-02-15 14:40:39,2019-02-15 14:40:39,0.548s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Booking/SC99 Regression/TC09 Rules""), [:], STOP_ON_FAILURE)",,Call test case rules,2019-02-15 14:40:39,2019-02-15 14:40:39,0.004s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.ImageView2""), 0)",,,2019-02-15 14:40:39,2019-02-15 14:40:39,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.Button1 - Pay""), 0)",,Mulai melakukan pembayaran,2019-02-15 14:40:39,2019-02-15 14:40:39,0.051s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC04 Select payment method,,,2019-02-15 14:40:39,2019-02-15 14:40:40,0.563s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC01 Pay - Payment""), [:], STOP_ON_FAILURE)",,Call test case pay - payment,2019-02-15 14:40:40,2019-02-15 14:40:40,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout3""), 0)",,Menampilkan option payment,2019-02-15 14:40:40,2019-02-15 14:40:40,0.069s,FAILED
,,,,,,
Test Cases/Mobile/Android/Payment/SC99 Regression/TC05 Credit card payment,,,2019-02-15 14:40:40,2019-02-15 14:40:40,0.746s,FAILED
"callTestCase(findTestCase(""Mobile/Android/Payment/SC99 Regression/TC04 Select payment method""), [:], STOP_ON_FAILURE)",,Call test case select payment method,2019-02-15 14:40:40,2019-02-15 14:40:40,0.003s,NOT_RUN
"tap(findTestObject(""Mobile/OR Payment/android.widget.FrameLayout3 (1)""), 0)",,Pilih metode pembayaran credit card,2019-02-15 14:40:40,2019-02-15 14:40:40,0.016s,FAILED
