Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 14:06:00,2018-06-26 14:08:06,2m - 5.653s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 14:06:01,2018-06-26 14:06:56,55.515s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 14:06:01,2018-06-26 14:06:07,5.402s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 14:06:07,2018-06-26 14:06:09,2.143s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 14:06:09,2018-06-26 14:06:41,31.703s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:06:41,2018-06-26 14:06:42,1.092s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 14:06:42,2018-06-26 14:06:44,2.128s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 14:06:44,2018-06-26 14:06:48,4.204s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 14:06:48,2018-06-26 14:06:52,4.126s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 14:06:52,2018-06-26 14:06:54,2.088s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 14:06:54,2018-06-26 14:06:56,2.052s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 14:06:56,2018-06-26 14:08:04,1m - 7.851s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.002s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.003s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.003s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.003s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:06:57,0.000s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 14:06:57,2018-06-26 14:07:00,3.043s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 14:07:00,2018-06-26 14:07:26,26.188s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:07:26,2018-06-26 14:07:28,2.150s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:07:28,2018-06-26 14:07:30,2.121s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:30,2018-06-26 14:07:33,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:07:33,2018-06-26 14:07:34,1.023s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:07:34,2018-06-26 14:07:37,2.275s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:37,2018-06-26 14:07:40,3.003s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:07:40,2018-06-26 14:07:41,1.011s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:07:41,2018-06-26 14:07:43,2.071s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:43,2018-06-26 14:07:46,3.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 14:07:46,2018-06-26 14:07:47,1.012s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 14:07:47,2018-06-26 14:07:49,2.071s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:49,2018-06-26 14:07:52,3.001s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:52,2018-06-26 14:07:52,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 14:07:52,2018-06-26 14:07:54,2.070s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 14:07:54,2018-06-26 14:07:59,5.001s,PASSED
scrollToElement,Chrome 67.0.3396.87,,2018-06-26 14:07:59,2018-06-26 14:08:01,2.043s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 14:08:01,2018-06-26 14:08:01,0.000s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 14:08:01,2018-06-26 14:08:04,3.345s,FAILED
