Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 10:34:51,2018-06-26 10:37:50,2m - 59.084s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 10:34:52,2018-06-26 10:37:22,2m - 30.174s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 10:34:52,2018-06-26 10:34:58,5.289s,PASSED
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 10:34:58,2018-06-26 10:35:00,2.149s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 10:35:00,2018-06-26 10:35:40,40.204s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:35:40,2018-06-26 10:35:42,2.172s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 10:35:42,2018-06-26 10:35:46,4.222s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 10:35:46,2018-06-26 10:35:50,4.160s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:35:50,2018-06-26 10:35:53,2.102s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 10:35:53,2018-06-26 10:35:56,3.029s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 10:35:56,2018-06-26 10:36:50,54.765s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 10:36:50,2018-06-26 10:37:22,31.535s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC02 Validasi Rental Name/TC01 Kosongkan nama rental,Chrome 67.0.3396.87,,2018-06-26 10:37:22,2018-06-26 10:37:49,26.903s,FAILED
setText,Chrome 67.0.3396.87,,2018-06-26 10:37:22,2018-06-26 10:37:49,26.662s,FAILED
