Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 66.0.3359.181,,2018-06-06 17:03:14,2018-06-06 17:04:08,53.550s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 66.0.3359.181,,2018-06-06 17:03:15,2018-06-06 17:04:05,50.354s,PASSED
openBrowser,Chrome 66.0.3359.181,,2018-06-06 17:03:16,2018-06-06 17:03:21,4.941s,PASSED
maximizeWindow,Chrome 66.0.3359.181,,2018-06-06 17:03:21,2018-06-06 17:03:22,1.201s,PASSED
navigateToUrl,Chrome 66.0.3359.181,,2018-06-06 17:03:22,2018-06-06 17:03:41,19.490s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:03:41,2018-06-06 17:03:42,0.573s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-06 17:03:42,2018-06-06 17:03:43,0.692s,PASSED
setText,Chrome 66.0.3359.181,,2018-06-06 17:03:43,2018-06-06 17:03:43,0.492s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:03:43,2018-06-06 17:03:43,0.243s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:03:43,2018-06-06 17:03:46,3.043s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:03:46,2018-06-06 17:03:48,1.184s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:03:48,2018-06-06 17:03:48,0.619s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:03:48,2018-06-06 17:03:51,3.004s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:03:51,2018-06-06 17:03:52,0.546s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:03:52,2018-06-06 17:03:55,3.005s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:03:55,2018-06-06 17:03:55,0.181s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:03:55,2018-06-06 17:04:00,5.007s,PASSED
WebUICustomKeyword.uploadFile,Chrome 66.0.3359.181,,2018-06-06 17:04:00,2018-06-06 17:04:00,0.171s,PASSED
delay,Chrome 66.0.3359.181,,2018-06-06 17:04:00,2018-06-06 17:04:05,5.005s,PASSED
click,Chrome 66.0.3359.181,,2018-06-06 17:04:05,2018-06-06 17:04:05,0.169s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC02 Validasi Rental Name/TC01 Kosongkan nama rental,Chrome 66.0.3359.181,,2018-06-06 17:04:05,2018-06-06 17:04:07,1.178s,FAILED
setText,Chrome 66.0.3359.181,,2018-06-06 17:04:06,2018-06-06 17:04:07,0.647s,FAILED
