Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 09:26:44,2018-06-26 09:28:24,1m - 39.991s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 09:26:45,2018-06-26 09:27:52,1m - 7.241s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 09:26:45,2018-06-26 09:26:50,4.798s,PASSED
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 09:26:50,2018-06-26 09:26:51,1.198s,PASSED
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 09:26:51,2018-06-26 09:27:15,23.883s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 09:27:15,2018-06-26 09:27:16,0.364s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 09:27:16,2018-06-26 09:27:16,0.391s,PASSED
setText,Chrome 67.0.3396.87,,2018-06-26 09:27:16,2018-06-26 09:27:16,0.176s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 09:27:16,2018-06-26 09:27:16,0.181s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 09:27:16,2018-06-26 09:27:19,3.031s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 09:27:19,2018-06-26 09:27:21,1.772s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 09:27:21,2018-06-26 09:27:52,30.859s,FAILED
,,,,,,
Test Cases/Front-End/Owner/SC02 Validasi Rental Name/TC01 Kosongkan nama rental,Chrome 67.0.3396.87,,2018-06-26 09:27:52,2018-06-26 09:28:23,31.179s,FAILED
setText,Chrome 67.0.3396.87,,2018-06-26 09:27:52,2018-06-26 09:28:23,30.906s,FAILED
