Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Login dan Become Owner,Chrome 67.0.3396.87,,2018-06-26 15:51:17,2018-06-26 15:53:06,1m - 48.361s,FAILED
,,,,,,
Test Cases/Front-End/User/SC99 Regression/TC04 Login Biasa with email,Chrome 67.0.3396.87,,2018-06-26 15:51:18,2018-06-26 15:52:14,55.908s,PASSED
openBrowser,Chrome 67.0.3396.87,Buka browser,2018-06-26 15:51:18,2018-06-26 15:51:24,5.321s,PASSED
maximizeWindow,Chrome 67.0.3396.87,Maximize window,2018-06-26 15:51:24,2018-06-26 15:51:26,2.150s,PASSED
navigateToUrl,Chrome 67.0.3396.87,Akses Url,2018-06-26 15:51:26,2018-06-26 15:51:58,32.068s,PASSED
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:51:58,2018-06-26 15:51:59,1.087s,PASSED
click,Chrome 67.0.3396.87,Klik menu 'Masuk',2018-06-26 15:51:59,2018-06-26 15:52:01,2.157s,PASSED
setText,Chrome 67.0.3396.87,Input email\r\n,2018-06-26 15:52:01,2018-06-26 15:52:05,4.227s,PASSED
setText,Chrome 67.0.3396.87,Input password,2018-06-26 15:52:05,2018-06-26 15:52:09,4.134s,PASSED
click,Chrome 67.0.3396.87,Klik tombol 'Masuk',2018-06-26 15:52:09,2018-06-26 15:52:11,2.095s,PASSED
verifyElementVisible,Chrome 67.0.3396.87,"Verifikasi popup \""Success\"" Visible",2018-06-26 15:52:11,2018-06-26 15:52:14,2.088s,PASSED
,,,,,,
Test Cases/Front-End/Owner/SC01 Validasi Photo/TC06 Upload menggunakan gallery,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:53:04,50.197s,FAILED
openBrowser,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
maximizeWindow,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
navigateToUrl,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.004s,NOT_RUN
waitForPageLoad,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
setText,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.002s,NOT_RUN
click,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:14,0.001s,NOT_RUN
delay,Chrome 67.0.3396.87,,2018-06-26 15:52:14,2018-06-26 15:52:17,3.025s,PASSED
refresh,Chrome 67.0.3396.87,,2018-06-26 15:52:17,2018-06-26 15:52:44,26.720s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:52:44,2018-06-26 15:52:46,2.154s,PASSED
click,Chrome 67.0.3396.87,,2018-06-26 15:52:46,2018-06-26 15:52:48,2.129s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:52:48,2018-06-26 15:52:51,3.001s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:52:51,2018-06-26 15:52:52,1.026s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:52:52,2018-06-26 15:52:54,2.334s,PASSED
delay,Chrome 67.0.3396.87,,2018-06-26 15:52:54,2018-06-26 15:52:59,5.002s,PASSED
scrollToPosition,Chrome 67.0.3396.87,,2018-06-26 15:52:59,2018-06-26 15:53:00,1.010s,PASSED
WebUICustomKeyword.uploadFile,Chrome 67.0.3396.87,,2018-06-26 15:53:00,2018-06-26 15:53:04,3.366s,FAILED
